Kecamatan,Kamar Tidur,Kamar Mandi,Luas Tanah (m²),Luas Bangunan (m²),Sertifikat,Daya Listrik (watt),Ruang Makan,Ruang Tamu,Kondisi Perabotan,Jumlah Lantai,Hadap,Terjangkau Internet,Lebar Jalan (m),Sumber Air,Hook,Kondisi Properti,Aksesibilitas,NJOP (Rp/m²),Tingkat Keamanan,Sewa per Bulan (Rp),Jenis Zona
Tambaksari,2,2,542,398,AJB,4400,2,4,Semi-Furnished,4,Selatan,Ya,22,Sumur,Tidak,Baru,Dekat Jalan Raya,465842,10,91600000,Campuran
Tambaksari,2,6,804,190,AJB,2600,0,2,Unfurnished,4,Timur,Ya,6,Air Tanah,Ya,Bagus,Dekat Sekolah,449300,6,35800000,Perumahan
Tambaksari,10,6,876,674,HGB,8800,0,2,Semi-Furnished,4,Utara,Ya,14,Sumur,Ya,Butuh Renovasi,Dekat Jalan Raya,432218,10,278300000,Campuran
Tambaksari,2,6,96,248,HGB,2600,4,4,Furnished,2,Selatan,Ya,18,Sumur,Tidak,Bagus,Dekat Pusat Kota,394926,10,71800000,Komersial
Tambaksari,4,8,570,124,SHM,2600,2,4,Furnished,6,Selatan,Tidak,8,Air Tanah,Tidak,Bagus,Dekat Pusat Kota,384130,10,51000000,Perumahan
Tambaksari,4,2,200,246,SHM,2600,0,0,Furnished,2,Utara,Ya,24,Sumur,Ya,Baru,Dekat Sekolah,439030,8,58500000,Campuran
Tambaksari,12,4,560,180,AJB,2600,0,2,Semi-Furnished,2,Utara,Tidak,14,Sumur,Ya,Baru,Dekat Jalan Raya,402190,10,72000000,Campuran
Tambaksari,12,6,378,454,HGB,7000,0,0,Unfurnished,6,Barat,Tidak,20,Air Tanah,Tidak,Baru,Dekat Jalan Raya,398330,10,269100000,Perumahan
Tambaksari,12,6,1120,462,AJB,8800,0,0,Semi-Furnished,6,Selatan,Ya,10,PDAM,Tidak,Butuh Renovasi,Dekat Sekolah,439748,10,213000000,Komersial
Tambaksari,6,2,668,342,AJB,2600,2,4,Semi-Furnished,2,Utara,Ya,14,Sumur,Ya,Bagus,Dekat Pusat Kota,442688,10,103900000,Campuran
Tambaksari,12,8,138,112,AJB,1800,2,2,Unfurnished,2,Selatan,Ya,16,Sumur,Ya,Butuh Renovasi,Dekat Pusat Kota,366782,6,23900000,Perumahan
Tambaksari,8,4,1054,288,AJB,2600,0,4,Semi-Furnished,6,Barat,Ya,24,Air Tanah,Ya,Baru,Dekat Sekolah,442712,8,130600000,Perumahan
Tambaksari,10,6,672,620,AJB,8800,4,2,Furnished,4,Barat,Tidak,12,PDAM,Tidak,Butuh Renovasi,Dekat Jalan Raya,467632,8,248800000,Campuran
Tambaksari,2,6,376,452,HGB,4400,2,4,Unfurnished,2,Selatan,Tidak,10,PDAM,Tidak,Bagus,Dekat Sekolah,418812,8,78700000,Perumahan
Tambaksari,8,6,626,340,AJB,2600,4,2,Furnished,2,Utara,Ya,12,PDAM,Tidak,Butuh Renovasi,Dekat Pusat Kota,391292,10,112500000,Perumahan
Tambaksari,4,4,870,336,HGB,2600,4,2,Unfurnished,4,Selatan,Tidak,20,PDAM,Ya,Bagus,Dekat Pusat Kota,381916,10,123200000,Komersial
Tambaksari,8,6,106,254,AJB,4400,2,4,Furnished,6,Selatan,Tidak,22,Sumur,Ya,Bagus,Dekat Pusat Kota,381250,10,132800000,Campuran
Tambaksari,8,6,568,186,HGB,2600,0,2,Semi-Furnished,4,Timur,Tidak,6,Sumur,Ya,Baru,Dekat Sekolah,417500,10,95300000,Komersial
Tambaksari,10,6,714,886,SHM,8800,0,4,Unfurnished,6,Selatan,Tidak,4,Sumur,Tidak,Bagus,Dekat Pusat Kota,442856,10,665800000,Campuran
Tambaksari,6,2,454,466,HGB,7000,2,4,Semi-Furnished,6,Barat,Tidak,16,Air Tanah,Ya,Baru,Dekat Sekolah,405740,10,213100000,Komersial
Tambaksari,12,6,82,228,HGB,2600,0,2,Semi-Furnished,6,Barat,Ya,22,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,374588,8,107000000,Komersial
Tambaksari,12,4,1096,1164,SHM,8800,2,0,Semi-Furnished,2,Utara,Ya,10,PDAM,Ya,Butuh Renovasi,Dekat Jalan Raya,426240,8,441700000,Campuran
Tambaksari,8,6,334,138,AJB,2600,4,0,Unfurnished,4,Utara,Tidak,14,Air Tanah,Tidak,Butuh Renovasi,Dekat Jalan Raya,385814,6,33500000,Campuran
Tambaksari,8,4,1116,626,HGB,8800,4,2,Furnished,4,Timur,Tidak,14,Sumur,Ya,Butuh Renovasi,Dekat Pusat Kota,444568,10,263400000,Campuran
Tambaksari,6,8,262,70,SHM,1800,2,2,Furnished,6,Barat,Ya,4,Air Tanah,Ya,Bagus,Dekat Pusat Kota,375404,10,42600000,Komersial
Tambaksari,6,6,540,510,AJB,4400,4,0,Semi-Furnished,4,Utara,Ya,24,Sumur,Tidak,Baru,Dekat Jalan Raya,464406,10,267100000,Komersial
Tambaksari,6,6,632,446,SHM,7000,0,4,Furnished,6,Timur,Ya,8,Air Tanah,Tidak,Butuh Renovasi,Dekat Pusat Kota,459952,8,219100000,Campuran
Tambaksari,10,8,648,496,AJB,8800,0,4,Semi-Furnished,6,Timur,Tidak,16,Air Tanah,Tidak,Butuh Renovasi,Dekat Pusat Kota,402782,10,250300000,Campuran
Tambaksari,8,6,560,586,HGB,8800,4,2,Unfurnished,2,Barat,Tidak,12,Sumur,Tidak,Baru,Dekat Sekolah,447000,8,194800000,Komersial
Tandes,4,6,614,94,AJB,1800,0,0,Unfurnished,4,Barat,Tidak,18,Sumur,Ya,Bagus,Dekat Pusat Kota,345270,4,22600000,Perumahan
Tandes,6,6,382,82,SHM,2600,0,4,Furnished,4,Barat,Ya,6,Air Tanah,Ya,Butuh Renovasi,Dekat Pusat Kota,313042,6,24200000,Campuran
Tandes,8,2,864,466,HGB,8800,2,0,Furnished,2,Utara,Tidak,6,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,375016,10,138500000,Komersial
Tandes,4,6,830,824,AJB,13200,2,2,Furnished,2,Timur,Ya,22,Air Tanah,Tidak,Bagus,Dekat Sekolah,347290,10,239300000,Campuran
Tandes,6,2,1030,584,SHM,4400,0,0,Unfurnished,6,Utara,Tidak,18,Sumur,Tidak,Baru,Dekat Pusat Kota,373236,8,225900000,Campuran
Tandes,10,6,1142,488,HGB,4400,2,0,Unfurnished,2,Selatan,Tidak,18,Sumur,Tidak,Bagus,Dekat Sekolah,366530,10,144100000,Campuran
Tandes,2,2,892,776,SHM,4400,4,2,Furnished,4,Timur,Ya,8,Sumur,Ya,Butuh Renovasi,Dekat Jalan Raya,357072,10,159200000,Campuran
Tandes,4,8,872,936,HGB,13200,4,0,Unfurnished,6,Selatan,Tidak,24,PDAM,Tidak,Bagus,Dekat Pusat Kota,349076,8,352100000,Perumahan
Tandes,8,4,1192,748,AJB,8800,2,2,Furnished,6,Utara,Tidak,14,Air Tanah,Tidak,Butuh Renovasi,Dekat Jalan Raya,395672,10,303100000,Komersial
Tandes,2,2,554,322,AJB,4400,2,4,Semi-Furnished,2,Timur,Ya,8,Air Tanah,Tidak,Butuh Renovasi,Dekat Pusat Kota,364236,8,45700000,Campuran
Tandes,8,8,104,298,AJB,4400,0,0,Semi-Furnished,4,Utara,Tidak,10,Sumur,Ya,Baru,Dekat Sekolah,377700,8,112700000,Campuran
Tandes,6,6,996,608,SHM,8800,0,4,Unfurnished,4,Selatan,Ya,6,Sumur,Ya,Baru,Dekat Pusat Kota,408074,8,238900000,Campuran
Tandes,4,6,658,414,HGB,4400,4,2,Semi-Furnished,6,Utara,Tidak,16,Sumur,Ya,Baru,Dekat Jalan Raya,364180,10,169600000,Campuran
Tandes,8,6,494,202,AJB,4400,2,2,Unfurnished,6,Timur,Tidak,16,Air Tanah,Ya,Bagus,Dekat Jalan Raya,368084,8,67100000,Komersial
Tandes,2,4,1100,862,SHM,13200,4,0,Semi-Furnished,6,Barat,Tidak,6,Sumur,Tidak,Baru,Dekat Sekolah,390394,10,338600000,Perumahan
Tandes,2,4,1142,720,HGB,8800,4,2,Unfurnished,6,Utara,Tidak,20,Sumur,Ya,Butuh Renovasi,Dekat Jalan Raya,366300,10,168600000,Komersial
Tandes,2,6,1040,890,SHM,8800,2,2,Furnished,2,Utara,Ya,18,Air Tanah,Ya,Butuh Renovasi,Dekat Sekolah,354752,10,208600000,Perumahan
Tandes,12,6,164,246,AJB,2600,4,2,Unfurnished,6,Selatan,Ya,24,PDAM,Ya,Baru,Dekat Pusat Kota,385854,10,110000000,Komersial
Tandes,2,8,842,514,SHM,8800,0,4,Semi-Furnished,6,Selatan,Ya,12,PDAM,Ya,Baru,Dekat Sekolah,381910,10,227700000,Komersial
Tandes,2,8,722,362,HGB,2600,0,4,Unfurnished,2,Selatan,Ya,8,Sumur,Tidak,Bagus,Dekat Pusat Kota,331586,10,74000000,Komersial
Tandes,6,8,366,254,SHM,2600,0,4,Furnished,2,Timur,Tidak,22,Air Tanah,Ya,Butuh Renovasi,Dekat Sekolah,374630,6,59400000,Komersial
Tandes,6,6,448,312,SHM,2600,4,0,Semi-Furnished,6,Timur,Ya,14,Air Tanah,Tidak,Bagus,Dekat Jalan Raya,367666,10,100000000,Perumahan
Tandes,12,8,1120,574,HGB,8800,0,0,Unfurnished,4,Barat,Tidak,4,Air Tanah,Tidak,Butuh Renovasi,Dekat Jalan Raya,386042,10,208400000,Perumahan
Tandes,6,4,900,634,SHM,7000,4,4,Unfurnished,6,Utara,Ya,24,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,358332,8,192800000,Campuran
Tandes,4,2,398,396,SHM,4400,2,0,Semi-Furnished,2,Barat,Tidak,20,Sumur,Tidak,Butuh Renovasi,Dekat Sekolah,377084,8,69300000,Komersial
Tandes,8,6,504,330,HGB,4400,2,4,Semi-Furnished,6,Utara,Ya,22,Air Tanah,Ya,Bagus,Dekat Sekolah,330022,10,136000000,Campuran
Tandes,6,4,646,480,HGB,8800,0,4,Semi-Furnished,6,Timur,Ya,16,Sumur,Tidak,Butuh Renovasi,Dekat Jalan Raya,359934,10,143100000,Perumahan
Tandes,2,6,304,234,SHM,4400,4,4,Semi-Furnished,4,Selatan,Ya,16,PDAM,Tidak,Baru,Dekat Pusat Kota,354346,8,77500000,Komersial
Tandes,8,6,686,534,SHM,7000,4,2,Semi-Furnished,4,Barat,Tidak,22,Sumur,Ya,Bagus,Dekat Sekolah,383278,8,222800000,Komersial
Tandes,10,2,900,258,SHM,2600,4,4,Furnished,4,Timur,Tidak,8,Air Tanah,Tidak,Bagus,Dekat Pusat Kota,368302,10,133300000,Komersial
Tandes,6,2,938,1020,SHM,13200,2,4,Unfurnished,2,Selatan,Tidak,16,PDAM,Tidak,Baru,Dekat Sekolah,420660,10,249300000,Perumahan
Tandes,4,8,1016,320,HGB,2600,4,4,Unfurnished,6,Barat,Tidak,20,Air Tanah,Ya,Butuh Renovasi,Dekat Jalan Raya,382788,10,70000000,Perumahan
Tegalsari,4,2,1200,584,AJB,8800,2,0,Furnished,4,Selatan,Ya,4,Sumur,Ya,Baru,Dekat Sekolah,481570,10,241600000,Komersial
Tegalsari,2,6,918,1036,HGB,11000,4,0,Furnished,4,Timur,Tidak,8,Air Tanah,Ya,Bagus,Dekat Jalan Raya,574648,8,538200000,Perumahan
Tegalsari,12,4,388,258,HGB,4400,0,4,Unfurnished,4,Utara,Ya,4,Sumur,Tidak,Baru,Dekat Pusat Kota,447882,8,133300000,Komersial
Tegalsari,6,4,676,804,AJB,8800,0,2,Unfurnished,2,Selatan,Ya,22,Sumur,Tidak,Baru,Dekat Jalan Raya,500316,10,304100000,Komersial
Tegalsari,2,4,564,714,HGB,4400,2,0,Semi-Furnished,4,Utara,Tidak,12,Air Tanah,Ya,Baru,Dekat Jalan Raya,547764,8,259300000,Perumahan
Tegalsari,4,6,664,706,AJB,4400,4,4,Unfurnished,4,Timur,Ya,14,PDAM,Tidak,Bagus,Dekat Pusat Kota,486916,10,286500000,Perumahan
Tegalsari,4,6,754,652,SHM,8800,4,4,Unfurnished,4,Barat,Tidak,22,Air Tanah,Tidak,Bagus,Dekat Jalan Raya,460204,10,231700000,Perumahan
Tegalsari,8,8,982,410,AJB,8800,4,2,Furnished,6,Utara,Tidak,6,Sumur,Ya,Bagus,Dekat Jalan Raya,516108,10,325200000,Campuran
Tegalsari,12,4,1088,214,HGB,4400,0,4,Semi-Furnished,2,Utara,Ya,8,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,467010,8,59800000,Perumahan
Tegalsari,8,2,812,954,AJB,13200,4,4,Unfurnished,6,Selatan,Tidak,4,PDAM,Tidak,Baru,Dekat Pusat Kota,507448,10,730200000,Komersial
Tegalsari,8,8,866,558,AJB,4400,4,0,Furnished,2,Selatan,Tidak,18,PDAM,Tidak,Baru,Dekat Sekolah,455380,10,358300000,Campuran
Tegalsari,8,8,422,110,AJB,2600,2,4,Semi-Furnished,4,Selatan,Ya,24,PDAM,Tidak,Baru,Dekat Pusat Kota,472058,8,56100000,Komersial
Tegalsari,6,6,650,612,SHM,4400,2,4,Unfurnished,6,Utara,Ya,6,Sumur,Tidak,Bagus,Dekat Sekolah,522774,8,299900000,Perumahan
Tegalsari,10,2,1194,274,HGB,2600,2,4,Semi-Furnished,2,Utara,Tidak,16,Air Tanah,Tidak,Baru,Dekat Jalan Raya,438106,8,129800000,Komersial
Tegalsari,2,4,188,328,AJB,4400,4,0,Semi-Furnished,2,Barat,Ya,12,Sumur,Tidak,Baru,Dekat Jalan Raya,460288,10,78100000,Perumahan
Tegalsari,10,4,724,402,HGB,8800,0,2,Semi-Furnished,6,Timur,Ya,18,PDAM,Ya,Butuh Renovasi,Dekat Jalan Raya,453004,8,208100000,Komersial
Tegalsari,12,2,458,564,SHM,8800,4,4,Semi-Furnished,2,Selatan,Ya,10,Air Tanah,Ya,Butuh Renovasi,Dekat Pusat Kota,543960,10,201400000,Komersial
Tegalsari,8,8,990,78,HGB,1800,2,0,Semi-Furnished,2,Barat,Ya,10,PDAM,Ya,Baru,Dekat Jalan Raya,461474,8,40800000,Komersial
Tegalsari,10,6,336,406,SHM,8800,4,2,Unfurnished,2,Utara,Ya,22,Air Tanah,Ya,Bagus,Dekat Sekolah,440686,10,154000000,Komersial
Tegalsari,12,2,416,394,AJB,4400,2,0,Furnished,6,Selatan,Tidak,20,PDAM,Ya,Butuh Renovasi,Dekat Jalan Raya,482380,10,174900000,Perumahan
Tegalsari,12,6,192,244,AJB,4400,4,2,Furnished,4,Selatan,Tidak,14,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,455006,8,102200000,Perumahan
Tegalsari,8,8,924,828,SHM,8800,4,0,Furnished,4,Barat,Ya,14,Sumur,Ya,Bagus,Dekat Pusat Kota,477526,8,679100000,Komersial
Tegalsari,6,6,674,240,HGB,4400,4,2,Semi-Furnished,6,Barat,Tidak,20,Sumur,Tidak,Bagus,Dekat Pusat Kota,499104,8,154400000,Komersial
Tegalsari,8,4,618,292,AJB,4400,4,2,Furnished,4,Timur,Ya,6,Sumur,Ya,Butuh Renovasi,Dekat Pusat Kota,492170,10,132800000,Komersial
Tegalsari,8,6,556,296,SHM,4400,0,2,Furnished,2,Barat,Ya,20,Air Tanah,Ya,Baru,Dekat Sekolah,433860,10,141200000,Campuran
Tegalsari,8,6,358,382,AJB,4400,4,4,Furnished,4,Utara,Tidak,10,PDAM,Tidak,Baru,Dekat Jalan Raya,529122,10,208400000,Perumahan
Tegalsari,12,6,144,118,HGB,2600,2,2,Unfurnished,2,Barat,Tidak,8,PDAM,Ya,Bagus,Dekat Jalan Raya,438980,8,45300000,Campuran
Tegalsari,6,6,1044,678,SHM,8800,0,4,Semi-Furnished,6,Selatan,Tidak,24,Sumur,Ya,Bagus,Dekat Jalan Raya,506582,10,444800000,Campuran
Tegalsari,4,2,352,92,HGB,1800,0,2,Semi-Furnished,6,Barat,Tidak,8,PDAM,Ya,Bagus,Dekat Sekolah,489514,8,24100000,Campuran
Tegalsari,10,2,1066,78,SHM,1800,0,4,Unfurnished,4,Timur,Tidak,6,Air Tanah,Tidak,Baru,Dekat Jalan Raya,494910,6,34800000,Perumahan
Tegalsari,12,6,398,252,SHM,2600,2,0,Semi-Furnished,4,Selatan,Ya,10,PDAM,Ya,Baru,Dekat Jalan Raya,485928,10,135700000,Campuran
Tegalsari,2,8,1008,546,HGB,4400,2,0,Furnished,6,Selatan,Tidak,4,PDAM,Ya,Bagus,Dekat Pusat Kota,517666,8,317200000,Perumahan
Tenggilis Mejoyo,6,4,1026,80,HGB,2600,4,2,Semi-Furnished,2,Utara,Tidak,12,Air Tanah,Tidak,Baru,Dekat Sekolah,413590,6,19700000,Campuran
Tenggilis Mejoyo,10,2,1064,270,SHM,4400,0,2,Semi-Furnished,6,Utara,Ya,24,Air Tanah,Tidak,Bagus,Dekat Pusat Kota,384000,8,108400000,Perumahan
Tenggilis Mejoyo,2,4,388,100,SHM,1800,4,2,Semi-Furnished,6,Timur,Tidak,14,Air Tanah,Ya,Baru,Dekat Jalan Raya,351952,6,27400000,Campuran
Tenggilis Mejoyo,4,8,570,408,SHM,7000,4,0,Semi-Furnished,2,Barat,Ya,18,PDAM,Ya,Bagus,Dekat Pusat Kota,411086,10,121400000,Campuran
Tenggilis Mejoyo,12,2,542,466,AJB,8800,4,4,Semi-Furnished,4,Timur,Tidak,6,Air Tanah,Tidak,Baru,Dekat Sekolah,437864,10,186600000,Campuran
Tenggilis Mejoyo,4,6,908,932,HGB,11000,0,0,Furnished,2,Barat,Tidak,20,Air Tanah,Ya,Baru,Dekat Sekolah,436956,10,412000000,Perumahan
Tenggilis Mejoyo,6,4,1114,628,AJB,8800,2,4,Furnished,4,Timur,Ya,10,Air Tanah,Tidak,Baru,Dekat Sekolah,395284,10,269000000,Perumahan
Tenggilis Mejoyo,12,2,902,254,AJB,2600,4,0,Semi-Furnished,4,Selatan,Tidak,6,Air Tanah,Ya,Baru,Dekat Jalan Raya,384308,8,89200000,Perumahan
Tenggilis Mejoyo,4,2,586,268,HGB,4400,0,2,Furnished,4,Barat,Tidak,14,Sumur,Tidak,Bagus,Dekat Jalan Raya,382120,10,89700000,Komersial
Tenggilis Mejoyo,12,4,444,536,AJB,8800,4,2,Semi-Furnished,6,Selatan,Ya,8,Sumur,Ya,Butuh Renovasi,Dekat Pusat Kota,424220,10,280100000,Komersial
Tenggilis Mejoyo,12,4,892,320,SHM,4400,0,4,Furnished,4,Timur,Tidak,10,PDAM,Ya,Baru,Dekat Sekolah,378198,10,180100000,Perumahan
Tenggilis Mejoyo,4,6,880,1020,AJB,13200,0,4,Semi-Furnished,2,Barat,Tidak,12,PDAM,Tidak,Baru,Dekat Pusat Kota,441208,10,413900000,Campuran
Tenggilis Mejoyo,2,6,1160,92,AJB,2600,4,0,Furnished,4,Barat,Ya,6,PDAM,Tidak,Bagus,Dekat Pusat Kota,410264,6,23100000,Perumahan
Tenggilis Mejoyo,10,8,474,178,HGB,2600,0,0,Furnished,4,Barat,Tidak,22,Air Tanah,Tidak,Bagus,Dekat Pusat Kota,366822,10,105000000,Komersial
Tenggilis Mejoyo,2,6,838,734,HGB,8800,2,2,Unfurnished,6,Utara,Tidak,20,Air Tanah,Tidak,Baru,Dekat Jalan Raya,421086,8,236900000,Campuran
Tenggilis Mejoyo,10,6,488,520,SHM,4400,2,4,Semi-Furnished,4,Barat,Ya,6,PDAM,Tidak,Butuh Renovasi,Dekat Pusat Kota,369616,8,211300000,Perumahan
Tenggilis Mejoyo,8,8,694,882,HGB,8800,2,2,Semi-Furnished,6,Selatan,Ya,20,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,401054,10,391500000,Komersial
Tenggilis Mejoyo,8,4,858,914,AJB,13200,2,4,Unfurnished,4,Timur,Ya,12,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,453424,10,363100000,Komersial
Tenggilis Mejoyo,6,6,216,412,AJB,4400,0,0,Semi-Furnished,6,Barat,Tidak,22,PDAM,Tidak,Butuh Renovasi,Dekat Sekolah,372046,8,121100000,Campuran
Tenggilis Mejoyo,4,2,208,266,AJB,4400,4,4,Semi-Furnished,6,Barat,Tidak,18,Air Tanah,Ya,Baru,Dekat Pusat Kota,390680,10,92400000,Perumahan
Tenggilis Mejoyo,4,4,854,744,HGB,4400,0,4,Furnished,2,Selatan,Tidak,24,Air Tanah,Ya,Baru,Dekat Sekolah,410054,10,249100000,Campuran
Tenggilis Mejoyo,4,4,1028,474,HGB,4400,4,0,Semi-Furnished,4,Selatan,Tidak,8,PDAM,Ya,Bagus,Dekat Pusat Kota,432198,10,142300000,Perumahan
Tenggilis Mejoyo,4,6,1182,914,SHM,13200,0,2,Unfurnished,2,Selatan,Ya,10,PDAM,Ya,Bagus,Dekat Pusat Kota,432584,8,299700000,Campuran
Tenggilis Mejoyo,6,2,568,296,HGB,4400,4,4,Furnished,6,Selatan,Tidak,14,Air Tanah,Ya,Butuh Renovasi,Dekat Jalan Raya,428904,10,88500000,Komersial
Tenggilis Mejoyo,10,8,1118,1000,SHM,11000,2,2,Furnished,2,Selatan,Ya,8,Air Tanah,Ya,Butuh Renovasi,Dekat Sekolah,410242,10,442100000,Perumahan
Tenggilis Mejoyo,12,6,898,150,AJB,2600,4,4,Furnished,2,Utara,Ya,20,Sumur,Ya,Baru,Dekat Jalan Raya,376486,10,83700000,Komersial
Tenggilis Mejoyo,12,2,894,614,SHM,4400,0,4,Furnished,2,Utara,Ya,14,Sumur,Ya,Bagus,Dekat Pusat Kota,424172,10,280400000,Perumahan
Tenggilis Mejoyo,10,8,1084,1254,AJB,13200,0,2,Semi-Furnished,6,Utara,Ya,22,PDAM,Tidak,Butuh Renovasi,Dekat Jalan Raya,471516,10,789800000,Komersial
Tenggilis Mejoyo,10,4,406,600,AJB,4400,2,4,Semi-Furnished,6,Barat,Tidak,8,Air Tanah,Ya,Butuh Renovasi,Dekat Pusat Kota,434132,10,255800000,Komersial
Tenggilis Mejoyo,6,6,308,410,HGB,7000,4,2,Semi-Furnished,4,Utara,Tidak,4,PDAM,Tidak,Butuh Renovasi,Dekat Jalan Raya,404574,10,111000000,Perumahan
Tenggilis Mejoyo,8,4,980,892,SHM,11000,4,0,Unfurnished,6,Timur,Tidak,6,Sumur,Ya,Butuh Renovasi,Dekat Jalan Raya,423450,10,307800000,Perumahan
Tenggilis Mejoyo,6,2,260,114,SHM,1800,0,4,Semi-Furnished,6,Utara,Ya,20,Air Tanah,Tidak,Bagus,Dekat Jalan Raya,396904,4,30800000,Campuran
Wiyung,6,6,1074,84,AJB,2600,4,2,Semi-Furnished,4,Barat,Ya,4,Air Tanah,Ya,Butuh Renovasi,Dekat Pusat Kota,455144,4,24700000,Perumahan
Wiyung,12,8,878,846,SHM,11000,0,4,Unfurnished,6,Barat,Ya,14,Air Tanah,Tidak,Bagus,Dekat Jalan Raya,472788,8,674400000,Komersial
Wiyung,2,2,564,408,AJB,4400,0,2,Furnished,4,Selatan,Ya,4,Air Tanah,Ya,Bagus,Dekat Jalan Raya,477788,10,125900000,Perumahan
Wiyung,2,8,1044,1166,SHM,13200,0,4,Semi-Furnished,6,Barat,Ya,22,Air Tanah,Ya,Bagus,Dekat Pusat Kota,555362,10,806400000,Campuran
Wiyung,8,2,996,592,HGB,7000,4,0,Unfurnished,4,Utara,Ya,6,Air Tanah,Tidak,Butuh Renovasi,Dekat Pusat Kota,447614,10,191700000,Perumahan
Wiyung,2,6,574,262,SHM,2600,0,0,Furnished,6,Barat,Tidak,6,Sumur,Ya,Butuh Renovasi,Dekat Sekolah,464188,10,80800000,Campuran
Wiyung,2,6,974,1060,AJB,8800,2,0,Furnished,4,Timur,Tidak,20,PDAM,Tidak,Baru,Dekat Sekolah,520734,10,511100000,Komersial
Wiyung,4,2,458,142,SHM,1800,4,4,Unfurnished,4,Barat,Ya,6,PDAM,Ya,Baru,Dekat Sekolah,466634,4,31800000,Perumahan
Wiyung,4,6,428,566,SHM,7000,2,0,Unfurnished,6,Utara,Ya,22,Sumur,Ya,Bagus,Dekat Pusat Kota,494434,10,270300000,Campuran
Wiyung,10,4,250,240,AJB,2600,0,2,Semi-Furnished,6,Timur,Tidak,6,Sumur,Ya,Bagus,Dekat Sekolah,411908,10,112700000,Komersial
Wiyung,4,4,1108,504,HGB,4400,2,0,Semi-Furnished,6,Timur,Ya,20,Sumur,Tidak,Butuh Renovasi,Dekat Jalan Raya,464566,10,170300000,Perumahan
Wiyung,6,8,1098,186,AJB,1800,0,4,Unfurnished,2,Timur,Ya,8,Air Tanah,Tidak,Bagus,Dekat Sekolah,429958,10,56400000,Campuran
Wiyung,10,4,978,96,SHM,1800,0,0,Furnished,4,Utara,Tidak,4,PDAM,Tidak,Butuh Renovasi,Dekat Sekolah,468888,10,41700000,Komersial
Wiyung,2,6,134,256,AJB,2600,4,0,Unfurnished,4,Timur,Ya,20,Sumur,Ya,Butuh Renovasi,Dekat Jalan Raya,455532,8,48100000,Perumahan
Wiyung,10,6,176,92,SHM,1800,2,0,Furnished,4,Barat,Ya,24,PDAM,Ya,Bagus,Dekat Pusat Kota,447014,10,47700000,Perumahan
Wiyung,10,6,966,402,SHM,4400,2,4,Unfurnished,2,Barat,Ya,18,PDAM,Ya,Baru,Dekat Jalan Raya,463388,10,226400000,Komersial
Wiyung,12,6,1116,716,SHM,7000,4,0,Semi-Furnished,4,Selatan,Ya,10,Sumur,Tidak,Bagus,Dekat Sekolah,440040,8,504100000,Campuran
Wiyung,12,8,1072,760,HGB,4400,2,2,Semi-Furnished,4,Barat,Tidak,22,Air Tanah,Tidak,Butuh Renovasi,Dekat Pusat Kota,479318,10,501300000,Perumahan
Wiyung,6,4,548,590,HGB,4400,0,4,Semi-Furnished,6,Utara,Tidak,20,Air Tanah,Tidak,Butuh Renovasi,Dekat Sekolah,483306,8,216700000,Perumahan
Wiyung,4,4,312,386,AJB,2600,4,0,Furnished,6,Timur,Ya,20,PDAM,Ya,Butuh Renovasi,Dekat Jalan Raya,493758,8,115400000,Campuran
Wiyung,10,4,386,88,HGB,1800,4,4,Unfurnished,4,Selatan,Ya,22,Sumur,Ya,Butuh Renovasi,Dekat Pusat Kota,405046,4,28800000,Campuran
Wiyung,6,8,402,226,AJB,2600,2,0,Semi-Furnished,6,Barat,Tidak,18,Sumur,Tidak,Butuh Renovasi,Dekat Sekolah,443318,10,71500000,Campuran
Wiyung,12,4,506,394,SHM,2600,0,2,Furnished,2,Barat,Tidak,8,Air Tanah,Tidak,Baru,Dekat Jalan Raya,453838,10,203300000,Perumahan
Wiyung,12,2,660,164,AJB,1800,2,2,Furnished,2,Utara,Ya,6,Sumur,Tidak,Butuh Renovasi,Dekat Jalan Raya,406494,10,48500000,Perumahan
Wiyung,2,8,726,782,HGB,8800,4,0,Semi-Furnished,4,Selatan,Ya,4,Sumur,Ya,Baru,Dekat Pusat Kota,479148,10,475400000,Komersial
Wiyung,4,4,402,330,HGB,2600,2,4,Unfurnished,6,Utara,Ya,22,PDAM,Tidak,Butuh Renovasi,Dekat Jalan Raya,466250,10,88600000,Campuran
Wiyung,4,4,580,268,HGB,4400,2,0,Furnished,4,Timur,Tidak,6,Sumur,Ya,Baru,Dekat Sekolah,462084,10,96600000,Perumahan
Wiyung,2,4,198,206,HGB,2600,4,4,Furnished,2,Utara,Ya,14,Sumur,Tidak,Baru,Dekat Sekolah,455228,8,63600000,Komersial
Wiyung,6,6,308,202,SHM,2600,4,0,Unfurnished,4,Barat,Ya,8,PDAM,Ya,Baru,Dekat Sekolah,472664,8,66300000,Campuran
