Kecamatan,Kamar Tidur,Kamar Mandi,Luas Tanah (m²),Luas Bangunan (m²),Sertifikat,Daya Listrik (watt),Ruang Makan,Ruang Tamu,Kondisi Perabotan,Jumlah Lantai,Hadap,Terjangkau Internet,Lebar Jalan (m),Sumber Air,Hook,Kondisi Properti,Aksesibilitas,NJOP (Rp/m²),Tingkat Keamanan,Sewa per Bulan (Rp),Jenis Zona
Tambaksari,1,3,48,124,HGB,1300,2,2,Furnished,1,Selatan,Ya,9,Sumur,Tidak,Bagus,Dekat Pusat Kota,197463,5,35900000,Komersial
Tambaksari,2,4,285,62,SHM,1300,1,2,Furnished,3,Selatan,Tidak,4,Air Tanah,Tidak,Bagus,Dekat Pusat Kota,192065,5,25500000,Perumahan
Tambaksari,2,1,100,123,SHM,1300,0,0,Furnished,1,Utara,Ya,12,Sumur,Ya,Baru,Dekat Sekolah,219515,4,29250000,Campuran
Tambaksari,6,2,280,90,AJB,1300,0,1,Semi-Furnished,1,Utara,Tidak,7,Sumur,Ya,Baru,Dekat Jalan Raya,201095,5,36000000,Campuran
Tambaksari,6,3,189,227,HGB,3500,0,0,Unfurnished,3,Barat,Tidak,10,Air Tanah,Tidak,Baru,Dekat Jalan Raya,199165,5,134550000,Perumahan
Tambaksari,6,3,560,231,AJB,4400,0,0,Semi-Furnished,3,Selatan,Ya,5,PDAM,Tidak,Butuh Renovasi,Dekat Sekolah,219874,5,106500000,Komersial
Tambaksari,3,1,334,171,AJB,1300,1,2,Semi-Furnished,1,Utara,Ya,7,Sumur,Ya,Bagus,Dekat Pusat Kota,221344,5,51950000,Campuran
Tambaksari,6,4,69,56,AJB,900,1,1,Unfurnished,1,Selatan,Ya,8,Sumur,Ya,Butuh Renovasi,Dekat Pusat Kota,183391,3,11950000,Perumahan
Tambaksari,4,2,527,144,AJB,1300,0,2,Semi-Furnished,3,Barat,Ya,12,Air Tanah,Ya,Baru,Dekat Sekolah,221356,4,65300000,Perumahan
Tambaksari,5,3,336,310,AJB,4400,2,1,Furnished,2,Barat,Tidak,6,PDAM,Tidak,Butuh Renovasi,Dekat Jalan Raya,233816,4,124400000,Campuran
Tambaksari,1,3,188,226,HGB,2200,1,2,Unfurnished,1,Selatan,Tidak,5,PDAM,Tidak,Bagus,Dekat Sekolah,209406,4,39350000,Perumahan
Tambaksari,4,3,313,170,AJB,1300,2,1,Furnished,1,Utara,Ya,6,PDAM,Tidak,Butuh Renovasi,Dekat Pusat Kota,195646,5,56250000,Perumahan
Tambaksari,2,2,435,168,HGB,1300,2,1,Unfurnished,2,Selatan,Tidak,10,PDAM,Ya,Bagus,Dekat Pusat Kota,190958,5,61600000,Komersial
Tambaksari,4,3,53,127,AJB,2200,1,2,Furnished,3,Selatan,Tidak,11,Sumur,Ya,Bagus,Dekat Pusat Kota,190625,5,66400000,Campuran
Tambaksari,4,3,284,93,HGB,1300,0,1,Semi-Furnished,2,Timur,Tidak,3,Sumur,Ya,Baru,Dekat Sekolah,208750,5,47650000,Komersial
Tambaksari,5,3,357,443,SHM,4400,0,2,Unfurnished,3,Selatan,Tidak,2,Sumur,Tidak,Bagus,Dekat Pusat Kota,221428,5,332900000,Campuran
Tambaksari,3,1,227,233,HGB,3500,1,2,Semi-Furnished,3,Barat,Tidak,8,Air Tanah,Ya,Baru,Dekat Sekolah,202870,5,106550000,Komersial
Tambaksari,6,3,41,114,HGB,1300,0,1,Semi-Furnished,3,Barat,Ya,11,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,187294,4,53500000,Komersial
Tambaksari,6,2,548,582,SHM,4400,1,0,Semi-Furnished,1,Utara,Ya,5,PDAM,Ya,Butuh Renovasi,Dekat Jalan Raya,213120,4,220850000,Campuran
Tambaksari,4,3,167,69,AJB,1300,2,0,Unfurnished,2,Utara,Tidak,7,Air Tanah,Tidak,Butuh Renovasi,Dekat Jalan Raya,192907,3,16750000,Campuran
Tambaksari,4,2,558,313,HGB,4400,2,1,Furnished,2,Timur,Tidak,7,Sumur,Ya,Butuh Renovasi,Dekat Pusat Kota,222284,5,131700000,Campuran
Tambaksari,3,4,131,35,SHM,900,1,1,Furnished,3,Barat,Ya,2,Air Tanah,Ya,Bagus,Dekat Pusat Kota,187702,5,21300000,Komersial
Tambaksari,3,3,270,255,AJB,2200,2,0,Semi-Furnished,2,Utara,Ya,12,Sumur,Tidak,Baru,Dekat Jalan Raya,232203,5,133550000,Komersial
Tambaksari,3,3,316,223,SHM,3500,0,2,Furnished,3,Timur,Ya,4,Air Tanah,Tidak,Butuh Renovasi,Dekat Pusat Kota,229976,4,109550000,Campuran
Tambaksari,5,4,324,248,AJB,4400,0,2,Semi-Furnished,3,Timur,Tidak,8,Air Tanah,Tidak,Butuh Renovasi,Dekat Pusat Kota,201391,5,125150000,Campuran
Tambaksari,4,3,280,293,HGB,4400,2,1,Unfurnished,1,Barat,Tidak,6,Sumur,Tidak,Baru,Dekat Sekolah,223500,4,97400000,Komersial
Tandes,2,3,307,47,AJB,900,0,0,Unfurnished,2,Barat,Tidak,9,Sumur,Ya,Bagus,Dekat Pusat Kota,172635,2,11300000,Perumahan
Tandes,3,3,191,41,SHM,1300,0,2,Furnished,2,Barat,Ya,3,Air Tanah,Ya,Butuh Renovasi,Dekat Pusat Kota,156521,3,12100000,Campuran
Tandes,4,1,432,233,HGB,4400,1,0,Furnished,1,Utara,Tidak,3,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,187508,5,69250000,Komersial
Tandes,2,3,415,412,AJB,6600,1,1,Furnished,1,Timur,Ya,11,Air Tanah,Tidak,Bagus,Dekat Sekolah,173645,5,119650000,Campuran
Tandes,3,1,515,292,SHM,2200,0,0,Unfurnished,3,Utara,Tidak,9,Sumur,Tidak,Baru,Dekat Pusat Kota,186618,4,112950000,Campuran
Tandes,5,3,571,244,HGB,2200,1,0,Unfurnished,1,Selatan,Tidak,9,Sumur,Tidak,Bagus,Dekat Sekolah,183265,5,72050000,Campuran
Tandes,1,1,446,388,SHM,2200,2,1,Furnished,2,Timur,Ya,4,Sumur,Ya,Butuh Renovasi,Dekat Jalan Raya,178536,5,79600000,Campuran
Tandes,2,4,436,468,HGB,6600,2,0,Unfurnished,3,Selatan,Tidak,12,PDAM,Tidak,Bagus,Dekat Pusat Kota,174538,4,176050000,Perumahan
Tandes,4,2,596,374,AJB,4400,1,1,Furnished,3,Utara,Tidak,7,Air Tanah,Tidak,Butuh Renovasi,Dekat Jalan Raya,197836,5,151550000,Komersial
Tandes,1,1,277,161,AJB,2200,1,2,Semi-Furnished,1,Timur,Ya,4,Air Tanah,Tidak,Butuh Renovasi,Dekat Pusat Kota,182118,4,22850000,Campuran
Tandes,4,4,52,149,AJB,2200,0,0,Semi-Furnished,2,Utara,Tidak,5,Sumur,Ya,Baru,Dekat Sekolah,188850,4,56350000,Campuran
Tandes,3,3,498,304,SHM,4400,0,2,Unfurnished,2,Selatan,Ya,3,Sumur,Ya,Baru,Dekat Pusat Kota,204037,4,119450000,Campuran
Tandes,2,3,329,207,HGB,2200,2,1,Semi-Furnished,3,Utara,Tidak,8,Sumur,Ya,Baru,Dekat Jalan Raya,182090,5,84800000,Campuran
Tandes,4,3,247,101,AJB,2200,1,1,Unfurnished,3,Timur,Tidak,8,Air Tanah,Ya,Bagus,Dekat Jalan Raya,184042,4,33550000,Komersial
Tandes,1,2,550,431,SHM,6600,2,0,Semi-Furnished,3,Barat,Tidak,3,Sumur,Tidak,Baru,Dekat Sekolah,195197,5,169300000,Perumahan
Tandes,1,2,571,360,HGB,4400,2,1,Unfurnished,3,Utara,Tidak,10,Sumur,Ya,Butuh Renovasi,Dekat Jalan Raya,183150,5,84300000,Komersial
Tandes,1,3,520,445,SHM,4400,1,1,Furnished,1,Utara,Ya,9,Air Tanah,Ya,Butuh Renovasi,Dekat Sekolah,177376,5,104300000,Perumahan
Tandes,6,3,82,123,AJB,1300,2,1,Unfurnished,3,Selatan,Ya,12,PDAM,Ya,Baru,Dekat Pusat Kota,192927,5,55000000,Komersial
Tandes,1,4,421,257,SHM,4400,0,2,Semi-Furnished,3,Selatan,Ya,6,PDAM,Ya,Baru,Dekat Sekolah,190955,5,113850000,Komersial
Tandes,1,4,361,181,HGB,1300,0,2,Unfurnished,1,Selatan,Ya,4,Sumur,Tidak,Bagus,Dekat Pusat Kota,165793,5,37000000,Komersial
Tandes,3,4,183,127,SHM,1300,0,2,Furnished,1,Timur,Tidak,11,Air Tanah,Ya,Butuh Renovasi,Dekat Sekolah,187315,3,29700000,Komersial
Tandes,3,3,224,156,SHM,1300,2,0,Semi-Furnished,3,Timur,Ya,7,Air Tanah,Tidak,Bagus,Dekat Jalan Raya,183833,5,50000000,Perumahan
Tandes,6,4,560,287,HGB,4400,0,0,Unfurnished,2,Barat,Tidak,2,Air Tanah,Tidak,Butuh Renovasi,Dekat Jalan Raya,193021,5,104200000,Perumahan
Tandes,3,2,450,317,SHM,3500,2,2,Unfurnished,3,Utara,Ya,12,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,179166,4,96400000,Campuran
Tandes,2,1,199,198,SHM,2200,1,0,Semi-Furnished,1,Barat,Tidak,10,Sumur,Tidak,Butuh Renovasi,Dekat Sekolah,188542,4,34650000,Komersial
Tandes,4,3,252,165,HGB,2200,1,2,Semi-Furnished,3,Utara,Ya,11,Air Tanah,Ya,Bagus,Dekat Sekolah,165011,5,68000000,Campuran
Tandes,3,2,323,240,HGB,4400,0,2,Semi-Furnished,3,Timur,Ya,8,Sumur,Tidak,Butuh Renovasi,Dekat Jalan Raya,179967,5,71550000,Perumahan
Tandes,1,3,152,117,SHM,2200,2,2,Semi-Furnished,2,Selatan,Ya,8,PDAM,Tidak,Baru,Dekat Pusat Kota,177173,4,38750000,Komersial
Tandes,4,3,343,267,SHM,3500,2,1,Semi-Furnished,2,Barat,Tidak,11,Sumur,Ya,Bagus,Dekat Sekolah,191639,4,111400000,Komersial
Tandes,5,1,450,129,SHM,1300,2,2,Furnished,2,Timur,Tidak,4,Air Tanah,Tidak,Bagus,Dekat Pusat Kota,184151,5,66650000,Komersial
Tandes,3,1,469,510,SHM,6600,1,2,Unfurnished,1,Selatan,Tidak,8,PDAM,Tidak,Baru,Dekat Sekolah,210330,5,124650000,Perumahan
Tandes,2,4,508,160,HGB,1300,2,2,Unfurnished,3,Barat,Tidak,10,Air Tanah,Ya,Butuh Renovasi,Dekat Jalan Raya,191394,5,35000000,Perumahan
Tegalsari,2,1,600,292,AJB,4400,1,0,Furnished,2,Selatan,Ya,2,Sumur,Ya,Baru,Dekat Sekolah,240785,5,120800000,Komersial
Tegalsari,1,3,459,518,HGB,5500,2,0,Furnished,2,Timur,Tidak,4,Air Tanah,Ya,Bagus,Dekat Jalan Raya,287324,4,269100000,Perumahan
Tegalsari,6,2,194,129,HGB,2200,0,2,Unfurnished,2,Utara,Ya,2,Sumur,Tidak,Baru,Dekat Pusat Kota,223941,4,66650000,Komersial
Tegalsari,3,2,338,402,AJB,4400,0,1,Unfurnished,1,Selatan,Ya,11,Sumur,Tidak,Baru,Dekat Jalan Raya,250158,5,152050000,Komersial
Tegalsari,1,2,282,357,HGB,2200,1,0,Semi-Furnished,2,Utara,Tidak,6,Air Tanah,Ya,Baru,Dekat Jalan Raya,273882,4,129650000,Perumahan
Tegalsari,2,3,332,353,AJB,2200,2,2,Unfurnished,2,Timur,Ya,7,PDAM,Tidak,Bagus,Dekat Pusat Kota,243458,5,143250000,Perumahan
Tegalsari,2,3,377,326,SHM,4400,2,2,Unfurnished,2,Barat,Tidak,11,Air Tanah,Tidak,Bagus,Dekat Jalan Raya,230102,5,115850000,Perumahan
Tegalsari,4,4,491,205,AJB,4400,2,1,Furnished,3,Utara,Tidak,3,Sumur,Ya,Bagus,Dekat Jalan Raya,258054,5,162600000,Campuran
Tegalsari,6,2,544,107,HGB,2200,0,2,Semi-Furnished,1,Utara,Ya,4,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,233505,4,29900000,Perumahan
Tegalsari,4,1,406,477,AJB,6600,2,2,Unfurnished,3,Selatan,Tidak,2,PDAM,Tidak,Baru,Dekat Pusat Kota,253724,5,365100000,Komersial
Tegalsari,4,4,433,279,AJB,2200,2,0,Furnished,1,Selatan,Tidak,9,PDAM,Tidak,Baru,Dekat Sekolah,227690,5,179150000,Campuran
Tegalsari,4,4,211,55,AJB,1300,1,2,Semi-Furnished,2,Selatan,Ya,12,PDAM,Tidak,Baru,Dekat Pusat Kota,236029,4,28050000,Komersial
Tegalsari,3,3,325,306,SHM,2200,1,2,Unfurnished,3,Utara,Ya,3,Sumur,Tidak,Bagus,Dekat Sekolah,261387,4,149950000,Perumahan
Tegalsari,5,1,597,137,HGB,1300,1,2,Semi-Furnished,1,Utara,Tidak,8,Air Tanah,Tidak,Baru,Dekat Jalan Raya,219053,4,64900000,Komersial
Tegalsari,1,2,94,164,AJB,2200,2,0,Semi-Furnished,1,Barat,Ya,6,Sumur,Tidak,Baru,Dekat Jalan Raya,230144,5,39050000,Perumahan
Tegalsari,5,2,362,201,HGB,4400,0,1,Semi-Furnished,3,Timur,Ya,9,PDAM,Ya,Butuh Renovasi,Dekat Jalan Raya,226502,4,104050000,Komersial
Tegalsari,6,1,229,282,SHM,4400,2,2,Semi-Furnished,1,Selatan,Ya,5,Air Tanah,Ya,Butuh Renovasi,Dekat Pusat Kota,271980,5,100700000,Komersial
Tegalsari,4,4,495,39,HGB,900,1,0,Semi-Furnished,1,Barat,Ya,5,PDAM,Ya,Baru,Dekat Jalan Raya,230737,4,20400000,Komersial
Tegalsari,5,3,168,203,SHM,4400,2,1,Unfurnished,1,Utara,Ya,11,Air Tanah,Ya,Bagus,Dekat Sekolah,220343,5,77000000,Komersial
Tegalsari,6,1,208,197,AJB,2200,1,0,Furnished,3,Selatan,Tidak,10,PDAM,Ya,Butuh Renovasi,Dekat Jalan Raya,241190,5,87450000,Perumahan
Tegalsari,6,3,96,122,AJB,2200,2,1,Furnished,2,Selatan,Tidak,7,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,227503,4,51100000,Perumahan
Tegalsari,4,4,462,414,SHM,4400,2,0,Furnished,2,Barat,Ya,7,Sumur,Ya,Bagus,Dekat Pusat Kota,238763,4,339550000,Komersial
Tegalsari,3,3,337,120,HGB,2200,2,1,Semi-Furnished,3,Barat,Tidak,10,Sumur,Tidak,Bagus,Dekat Pusat Kota,249552,4,77200000,Komersial
Tegalsari,4,2,309,146,AJB,2200,2,1,Furnished,2,Timur,Ya,3,Sumur,Ya,Butuh Renovasi,Dekat Pusat Kota,246085,5,66400000,Komersial
Tegalsari,4,3,278,148,SHM,2200,0,1,Furnished,1,Barat,Ya,10,Air Tanah,Ya,Baru,Dekat Sekolah,216930,5,70600000,Campuran
Tegalsari,4,3,179,191,AJB,2200,2,2,Furnished,2,Utara,Tidak,5,PDAM,Tidak,Baru,Dekat Jalan Raya,264561,5,104200000,Perumahan
Tegalsari,6,3,72,59,HGB,1300,1,1,Unfurnished,1,Barat,Tidak,4,PDAM,Ya,Bagus,Dekat Jalan Raya,219490,4,22650000,Campuran
Tegalsari,3,3,522,339,SHM,4400,0,2,Semi-Furnished,3,Selatan,Tidak,12,Sumur,Ya,Bagus,Dekat Jalan Raya,253291,5,222400000,Campuran
Tegalsari,2,1,176,46,HGB,900,0,1,Semi-Furnished,3,Barat,Tidak,4,PDAM,Ya,Bagus,Dekat Sekolah,244757,4,12050000,Campuran
Tegalsari,5,1,533,39,SHM,900,0,2,Unfurnished,2,Timur,Tidak,3,Air Tanah,Tidak,Baru,Dekat Jalan Raya,247455,3,17400000,Perumahan
Tegalsari,6,3,199,126,SHM,1300,1,0,Semi-Furnished,2,Selatan,Ya,5,PDAM,Ya,Baru,Dekat Jalan Raya,242964,5,67850000,Campuran
Tegalsari,1,4,504,273,HGB,2200,1,0,Furnished,3,Selatan,Tidak,2,PDAM,Ya,Bagus,Dekat Pusat Kota,258833,4,158600000,Perumahan
Tenggilis Mejoyo,3,2,513,40,HGB,1300,2,1,Semi-Furnished,1,Utara,Tidak,6,Air Tanah,Tidak,Baru,Dekat Sekolah,206795,3,9850000,Campuran
Tenggilis Mejoyo,5,1,532,135,SHM,2200,0,1,Semi-Furnished,3,Utara,Ya,12,Air Tanah,Tidak,Bagus,Dekat Pusat Kota,192000,4,54200000,Perumahan
Tenggilis Mejoyo,1,2,194,50,SHM,900,2,1,Semi-Furnished,3,Timur,Tidak,7,Air Tanah,Ya,Baru,Dekat Jalan Raya,175976,3,13700000,Campuran
Tenggilis Mejoyo,2,4,285,204,SHM,3500,2,0,Semi-Furnished,1,Barat,Ya,9,PDAM,Ya,Bagus,Dekat Pusat Kota,205543,5,60700000,Campuran
Tenggilis Mejoyo,6,1,271,233,AJB,4400,2,2,Semi-Furnished,2,Timur,Tidak,3,Air Tanah,Tidak,Baru,Dekat Sekolah,218932,5,93300000,Campuran
Tenggilis Mejoyo,2,3,454,466,HGB,5500,0,0,Furnished,1,Barat,Tidak,10,Air Tanah,Ya,Baru,Dekat Sekolah,218478,5,206000000,Perumahan
Tenggilis Mejoyo,3,2,557,314,AJB,4400,1,2,Furnished,2,Timur,Ya,5,Air Tanah,Tidak,Baru,Dekat Sekolah,197642,5,134500000,Perumahan
Tenggilis Mejoyo,6,1,451,127,AJB,1300,2,0,Semi-Furnished,2,Selatan,Tidak,3,Air Tanah,Ya,Baru,Dekat Jalan Raya,192154,4,44600000,Perumahan
Tenggilis Mejoyo,2,1,293,134,HGB,2200,0,1,Furnished,2,Barat,Tidak,7,Sumur,Tidak,Bagus,Dekat Jalan Raya,191060,5,44850000,Komersial
Tenggilis Mejoyo,6,2,222,268,AJB,4400,2,1,Semi-Furnished,3,Selatan,Ya,4,Sumur,Ya,Butuh Renovasi,Dekat Pusat Kota,212110,5,140050000,Komersial
Tenggilis Mejoyo,6,2,446,160,SHM,2200,0,2,Furnished,2,Timur,Tidak,5,PDAM,Ya,Baru,Dekat Sekolah,189099,5,90050000,Perumahan
Tenggilis Mejoyo,2,3,440,510,AJB,6600,0,2,Semi-Furnished,1,Barat,Tidak,6,PDAM,Tidak,Baru,Dekat Pusat Kota,220604,5,206950000,Campuran
Tenggilis Mejoyo,1,3,580,46,AJB,1300,2,0,Furnished,2,Barat,Ya,3,PDAM,Tidak,Bagus,Dekat Pusat Kota,205132,3,11550000,Perumahan
Tenggilis Mejoyo,5,4,237,89,HGB,1300,0,0,Furnished,2,Barat,Tidak,11,Air Tanah,Tidak,Bagus,Dekat Pusat Kota,183411,5,52500000,Komersial
Tenggilis Mejoyo,1,3,419,367,HGB,4400,1,1,Unfurnished,3,Utara,Tidak,10,Air Tanah,Tidak,Baru,Dekat Jalan Raya,210543,4,118450000,Campuran
Tenggilis Mejoyo,5,3,244,260,SHM,2200,1,2,Semi-Furnished,2,Barat,Ya,3,PDAM,Tidak,Butuh Renovasi,Dekat Pusat Kota,184808,4,105650000,Perumahan
Tenggilis Mejoyo,4,4,347,441,HGB,4400,1,1,Semi-Furnished,3,Selatan,Ya,10,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,200527,5,195750000,Komersial
Tenggilis Mejoyo,4,2,429,457,AJB,6600,1,2,Unfurnished,2,Timur,Ya,6,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,226712,5,181550000,Komersial
Tenggilis Mejoyo,3,3,108,206,AJB,2200,0,0,Semi-Furnished,3,Barat,Tidak,11,PDAM,Tidak,Butuh Renovasi,Dekat Sekolah,186023,4,60550000,Campuran
Tenggilis Mejoyo,2,1,104,133,AJB,2200,2,2,Semi-Furnished,3,Barat,Tidak,9,Air Tanah,Ya,Baru,Dekat Pusat Kota,195340,5,46200000,Perumahan
Tenggilis Mejoyo,2,2,427,372,HGB,2200,0,2,Furnished,1,Selatan,Tidak,12,Air Tanah,Ya,Baru,Dekat Sekolah,205027,5,124550000,Campuran
Tenggilis Mejoyo,2,2,514,237,HGB,2200,2,0,Semi-Furnished,2,Selatan,Tidak,4,PDAM,Ya,Bagus,Dekat Pusat Kota,216099,5,71150000,Perumahan
Tenggilis Mejoyo,2,3,591,457,SHM,6600,0,1,Unfurnished,1,Selatan,Ya,5,PDAM,Ya,Bagus,Dekat Pusat Kota,216292,4,149850000,Campuran
Tenggilis Mejoyo,3,1,284,148,HGB,2200,2,2,Furnished,3,Selatan,Tidak,7,Air Tanah,Ya,Butuh Renovasi,Dekat Jalan Raya,214452,5,44250000,Komersial
Tenggilis Mejoyo,5,4,559,500,SHM,5500,1,1,Furnished,1,Selatan,Ya,4,Air Tanah,Ya,Butuh Renovasi,Dekat Sekolah,205121,5,221050000,Perumahan
Tenggilis Mejoyo,6,3,449,75,AJB,1300,2,2,Furnished,1,Utara,Ya,10,Sumur,Ya,Baru,Dekat Jalan Raya,188243,5,41850000,Komersial
Tenggilis Mejoyo,6,1,447,307,SHM,2200,0,2,Furnished,1,Utara,Ya,7,Sumur,Ya,Bagus,Dekat Pusat Kota,212086,5,140200000,Perumahan
Tenggilis Mejoyo,5,4,542,627,AJB,6600,0,1,Semi-Furnished,3,Utara,Ya,11,PDAM,Tidak,Butuh Renovasi,Dekat Jalan Raya,235758,5,394900000,Komersial
Tenggilis Mejoyo,5,2,203,300,AJB,2200,1,2,Semi-Furnished,3,Barat,Tidak,4,Air Tanah,Ya,Butuh Renovasi,Dekat Pusat Kota,217066,5,127900000,Komersial
Tenggilis Mejoyo,3,3,154,205,HGB,3500,2,1,Semi-Furnished,2,Utara,Tidak,2,PDAM,Tidak,Butuh Renovasi,Dekat Jalan Raya,202287,5,55500000,Perumahan
Tenggilis Mejoyo,4,2,490,446,SHM,5500,2,0,Unfurnished,3,Timur,Tidak,3,Sumur,Ya,Butuh Renovasi,Dekat Jalan Raya,211725,5,153900000,Perumahan
Tenggilis Mejoyo,3,1,130,57,SHM,900,0,2,Semi-Furnished,3,Utara,Ya,10,Air Tanah,Tidak,Bagus,Dekat Jalan Raya,198452,2,15400000,Campuran
Wiyung,3,3,537,42,AJB,1300,2,1,Semi-Furnished,2,Barat,Ya,2,Air Tanah,Ya,Butuh Renovasi,Dekat Pusat Kota,227572,2,12350000,Perumahan
Wiyung,6,4,439,423,SHM,5500,0,2,Unfurnished,3,Barat,Ya,7,Air Tanah,Tidak,Bagus,Dekat Jalan Raya,236394,4,337200000,Komersial
Wiyung,1,1,282,204,AJB,2200,0,1,Furnished,2,Selatan,Ya,2,Air Tanah,Ya,Bagus,Dekat Jalan Raya,238894,5,62950000,Perumahan
Wiyung,1,4,522,583,SHM,6600,0,2,Semi-Furnished,3,Barat,Ya,11,Air Tanah,Ya,Bagus,Dekat Pusat Kota,277681,5,403200000,Campuran
Wiyung,4,1,498,296,HGB,3500,2,0,Unfurnished,2,Utara,Ya,3,Air Tanah,Tidak,Butuh Renovasi,Dekat Pusat Kota,223807,5,95850000,Perumahan
Wiyung,1,3,287,131,SHM,1300,0,0,Furnished,3,Barat,Tidak,3,Sumur,Ya,Butuh Renovasi,Dekat Sekolah,232094,5,40400000,Campuran
Wiyung,1,3,487,530,AJB,4400,1,0,Furnished,2,Timur,Tidak,10,PDAM,Tidak,Baru,Dekat Sekolah,260367,5,255550000,Komersial
Wiyung,2,1,229,71,SHM,900,2,2,Unfurnished,2,Barat,Ya,3,PDAM,Ya,Baru,Dekat Sekolah,233317,2,15900000,Perumahan
Wiyung,2,3,214,283,SHM,3500,1,0,Unfurnished,3,Utara,Ya,11,Sumur,Ya,Bagus,Dekat Pusat Kota,247217,5,135150000,Campuran
Wiyung,5,2,125,120,AJB,1300,0,1,Semi-Furnished,3,Timur,Tidak,3,Sumur,Ya,Bagus,Dekat Sekolah,205954,5,56350000,Komersial
Wiyung,2,2,554,252,HGB,2200,1,0,Semi-Furnished,3,Timur,Ya,10,Sumur,Tidak,Butuh Renovasi,Dekat Jalan Raya,232283,5,85150000,Perumahan
Wiyung,3,4,549,93,AJB,900,0,2,Unfurnished,1,Timur,Ya,4,Air Tanah,Tidak,Bagus,Dekat Sekolah,214979,5,28200000,Campuran
Wiyung,5,2,489,48,SHM,900,0,0,Furnished,2,Utara,Tidak,2,PDAM,Tidak,Butuh Renovasi,Dekat Sekolah,234444,5,20850000,Komersial
Wiyung,1,3,67,128,AJB,1300,2,0,Unfurnished,2,Timur,Ya,10,Sumur,Ya,Butuh Renovasi,Dekat Jalan Raya,227766,4,24050000,Perumahan
Wiyung,5,3,88,46,SHM,900,1,0,Furnished,2,Barat,Ya,12,PDAM,Ya,Bagus,Dekat Pusat Kota,223507,5,23850000,Perumahan
Wiyung,5,3,483,201,SHM,2200,1,2,Unfurnished,1,Barat,Ya,9,PDAM,Ya,Baru,Dekat Jalan Raya,231694,5,113200000,Komersial
Wiyung,6,3,558,358,SHM,3500,2,0,Semi-Furnished,2,Selatan,Ya,5,Sumur,Tidak,Bagus,Dekat Sekolah,220020,4,252050000,Campuran
Wiyung,6,4,536,380,HGB,2200,1,1,Semi-Furnished,2,Barat,Tidak,11,Air Tanah,Tidak,Butuh Renovasi,Dekat Pusat Kota,239659,5,250650000,Perumahan
Wiyung,3,2,274,295,HGB,2200,0,2,Semi-Furnished,3,Utara,Tidak,10,Air Tanah,Tidak,Butuh Renovasi,Dekat Sekolah,241653,4,108350000,Perumahan
Wiyung,2,2,156,193,AJB,1300,2,0,Furnished,3,Timur,Ya,10,PDAM,Ya,Butuh Renovasi,Dekat Jalan Raya,246879,4,57700000,Campuran
Wiyung,5,2,193,44,HGB,900,2,2,Unfurnished,2,Selatan,Ya,11,Sumur,Ya,Butuh Renovasi,Dekat Pusat Kota,202523,2,14400000,Campuran
Wiyung,3,4,201,113,AJB,1300,1,0,Semi-Furnished,3,Barat,Tidak,9,Sumur,Tidak,Butuh Renovasi,Dekat Sekolah,221659,5,35750000,Campuran
Wiyung,6,2,253,197,SHM,1300,0,1,Furnished,1,Barat,Tidak,4,Air Tanah,Tidak,Baru,Dekat Jalan Raya,226919,5,101650000,Perumahan
Wiyung,6,1,330,82,AJB,900,1,1,Furnished,1,Utara,Ya,3,Sumur,Tidak,Butuh Renovasi,Dekat Jalan Raya,203247,5,24250000,Perumahan
Wiyung,1,4,363,391,HGB,4400,2,0,Semi-Furnished,2,Selatan,Ya,2,Sumur,Ya,Baru,Dekat Pusat Kota,239574,5,237700000,Komersial
Wiyung,2,2,201,165,HGB,1300,1,2,Unfurnished,3,Utara,Ya,11,PDAM,Tidak,Butuh Renovasi,Dekat Jalan Raya,233125,5,44300000,Campuran
Wiyung,2,2,290,134,HGB,2200,1,0,Furnished,2,Timur,Tidak,3,Sumur,Ya,Baru,Dekat Sekolah,231042,5,48300000,Perumahan
Wiyung,1,2,99,103,HGB,1300,2,2,Furnished,1,Utara,Ya,7,Sumur,Tidak,Baru,Dekat Sekolah,227614,4,31800000,Komersial
Wiyung,3,3,154,101,SHM,1300,2,0,Unfurnished,2,Barat,Ya,4,PDAM,Ya,Baru,Dekat Sekolah,236332,4,33150000,Campuran
Wiyung,3,3,545,267,SHM,2200,0,2,Unfurnished,2,Selatan,Ya,11,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,256175,4,83150000,Komersial
Wiyung,2,4,205,65,SHM,900,0,2,Furnished,2,Timur,Ya,5,Air Tanah,Ya,Bagus,Dekat Sekolah,229018,4,25550000,Komersial
Wiyung,4,3,513,473,HGB,5500,2,0,Unfurnished,1,Utara,Tidak,2,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,255177,5,193250000,Campuran
Wonocolo,4,2,370,346,SHM,4400,2,1,Unfurnished,2,Selatan,Ya,12,PDAM,Tidak,Baru,Dekat Pusat Kota,195305,4,159350000,Komersial
